,white_king_edge_dist,white_rook_edge_dist,black_king_edge_dist,white_king_in_corner,white_rook_in_corner,black_king_in_corner,wking_wrook_dist_x,wking_wrook_dist_y,wking_bking_dist_x,wking_bking_dist_y,wrook_bking_dist_x,wrook_bking_dist_y,result
12173,1,1,1,0,0,1,2,4,5,0,7,4,8
12174,4,1,3,0,0,0,4,3,2,0,2,3,11
12175,1,1,3,0,0,0,2,7,1,2,1,5,13
12176,1,1,3,0,0,0,2,7,1,2,1,5,14
12177,1,2,1,0,0,0,4,5,0,7,4,2,13
12178,1,2,2,0,0,0,5,1,0,6,5,5,13
12179,2,1,1,0,0,0,5,5,1,6,4,1,9
12180,2,1,2,0,1,0,4,1,2,2,6,3,13
12181,2,1,1,0,0,0,5,3,2,5,7,2,12
12182,2,1,2,0,0,0,4,5,3,5,1,0,-1
12183,3,2,2,0,0,0,4,3,3,1,1,4,12
12184,2,2,1,0,0,0,2,0,2,1,4,1,6
12185,2,2,1,0,0,1,4,3,2,1,6,4,1
12186,2,2,3,0,0,0,1,0,0,2,1,2,11
12187,3,2,2,0,0,0,3,1,4,4,1,5,10
12188,3,2,3,0,0,0,4,4,3,2,1,2,14
12189,1,2,2,0,0,0,2,3,3,2,5,1,7
12190,1,1,2,0,0,0,1,0,1,6,0,6,14
12191,2,2,1,0,0,1,2,1,4,1,6,2,5
12192,1,3,2,1,0,0,5,2,6,6,1,4,13
12193,1,2,1,1,0,0,5,6,7,6,2,0,13
12194,1,1,1,0,0,0,1,0,4,7,3,7,13
12195,1,2,2,0,0,0,2,5,2,4,0,1,-1
12196,1,2,2,1,0,0,1,4,5,1,4,3,13
12197,1,1,1,0,0,0,5,3,2,1,7,2,5
12198,3,1,3,0,0,0,0,2,2,2,2,4,12
12199,1,1,1,0,0,0,4,0,2,7,2,7,14
12200,2,1,2,0,0,0,2,2,1,4,1,2,13
12201,1,1,1,0,0,1,5,2,5,0,0,2,8
12202,4,2,1,0,0,0,3,1,4,2,1,1,-1
12203,2,1,1,0,0,0,2,0,5,0,7,0,9
12204,1,2,2,1,0,0,6,1,6,3,0,2,16
12205,2,2,1,0,0,1,2,4,4,1,6,5,6
12206,1,1,1,0,0,0,2,0,0,7,2,7,11
12207,3,2,3,0,0,0,4,2,3,2,1,0,-1
12208,1,1,2,0,0,0,3,0,2,1,5,1,11
12209,1,1,3,0,0,0,4,4,2,4,2,0,14
12210,3,1,3,0,0,0,0,5,2,3,2,2,12
12211,2,2,1,0,0,0,2,3,4,1,6,2,8
12212,1,1,3,0,0,0,2,0,2,2,0,2,14
12213,2,2,3,0,0,0,3,5,0,4,3,1,14
12214,1,3,3,0,0,0,1,2,1,3,0,1,-1
12215,2,1,2,0,0,0,4,6,5,0,1,6,11
12216,1,3,1,0,0,0,4,4,1,4,5,0,14
12217,3,1,2,0,0,0,5,2,4,2,1,0,-1
12218,3,1,3,0,0,0,1,2,1,3,2,5,12
12219,1,2,2,0,0,0,4,5,0,6,4,1,13
12220,1,2,1,0,0,1,1,6,6,7,5,1,10
12221,3,1,2,0,0,0,4,1,3,1,1,0,-1
12222,1,1,1,0,0,0,4,0,2,0,2,0,12
12223,2,1,1,0,1,0,5,6,4,1,1,7,10
12224,2,1,2,0,0,0,5,0,4,2,1,2,13
12225,2,1,2,0,0,0,3,1,1,5,4,4,13
12226,1,2,3,0,0,0,1,6,1,2,2,4,15
12227,1,4,2,0,0,0,3,4,4,6,1,2,14
12228,1,1,3,0,0,0,1,1,1,5,2,4,14
12229,3,3,3,0,0,0,1,1,2,3,3,2,12
12230,2,4,2,0,0,0,1,3,4,4,3,1,12
12231,2,1,2,0,0,0,2,0,1,3,1,3,13
12232,1,1,2,0,0,0,2,0,2,1,4,1,11
12233,3,1,3,0,1,0,2,2,3,0,5,2,12
12234,3,1,2,0,0,0,1,2,2,3,3,5,11
12235,1,2,1,0,0,0,1,1,1,7,0,6,14
12236,1,3,3,0,0,0,3,4,2,5,1,1,-1
12237,4,1,1,0,1,0,3,4,1,3,4,7,9
12238,3,2,1,0,0,0,1,1,3,1,2,2,9
12239,2,2,3,0,0,0,4,3,3,3,1,0,-1
12240,2,2,1,0,0,0,1,5,3,6,4,1,9
12241,3,1,2,0,0,0,0,5,3,4,3,1,12
12242,1,2,3,0,0,0,2,1,1,2,3,1,14
12243,2,3,2,0,0,0,0,1,2,5,2,4,13
12244,1,3,4,0,0,0,4,4,2,4,2,0,15
12245,1,1,2,1,0,0,7,1,6,2,1,1,-1
12246,4,1,2,0,0,0,2,3,3,1,5,2,10
12247,3,3,4,0,0,0,1,3,0,2,1,1,-1
12248,1,2,1,0,0,0,0,1,3,3,3,2,12
12249,4,1,1,0,0,0,2,4,3,3,5,7,9
12250,3,1,2,0,0,0,0,5,4,3,4,2,12
12251,1,3,2,0,0,0,2,5,1,3,3,2,15
12252,1,3,1,0,0,0,2,5,3,7,1,2,13
12253,3,1,3,0,1,0,4,2,2,0,2,2,11
12254,1,1,1,0,0,0,2,0,3,2,1,2,8
12255,3,2,1,0,0,0,4,1,3,2,1,1,-1
12256,3,4,2,0,0,0,0,1,2,2,2,1,9
12257,2,1,1,0,0,0,5,5,5,2,0,3,13
12258,1,2,1,0,0,0,4,6,5,4,1,2,8
12259,1,2,2,0,0,0,0,2,0,6,0,4,13
12260,1,1,3,0,0,0,1,7,1,3,0,4,15
12261,1,1,3,0,0,0,6,1,1,3,5,2,15
12262,2,1,1,0,0,0,3,0,2,6,5,6,12
12263,3,2,1,0,0,0,1,2,1,2,0,4,3
12264,2,1,3,0,1,0,4,6,1,3,5,3,13
12265,3,4,1,0,0,0,1,2,0,5,1,3,10
12266,1,1,3,0,0,0,1,7,1,4,0,3,15
12267,1,2,2,1,0,0,3,1,6,6,3,5,15
12268,3,2,1,0,0,0,3,1,1,5,2,6,12
12269,2,1,2,0,0,0,1,6,1,3,2,3,11
12270,2,2,1,0,0,0,3,0,5,4,2,4,11
12271,3,2,1,0,0,0,1,1,0,5,1,6,12
12272,2,3,3,0,0,0,3,4,2,1,1,3,15
12273,2,1,1,0,0,0,2,5,1,6,3,1,10
12274,1,3,2,0,0,0,2,2,4,3,2,1,13
12275,2,1,2,0,0,0,2,1,3,2,5,3,13
12276,4,3,2,0,0,0,2,1,3,2,1,1,-1
12277,3,1,4,0,0,0,1,2,1,2,0,4,11
12278,1,2,3,1,0,0,5,6,4,2,1,4,16
12279,1,2,2,0,0,0,4,2,4,6,0,4,14
12280,3,3,1,0,0,0,3,3,5,0,2,3,11
12281,2,4,1,0,0,1,1,2,2,1,3,3,1
12282,4,2,2,0,0,0,2,3,3,0,5,3,11
12283,3,1,2,0,1,0,3,2,0,4,3,6,12
12284,3,3,1,0,0,1,1,3,4,2,5,5,6
12285,1,1,1,0,0,1,2,7,4,7,2,0,10
12286,1,1,1,0,1,1,2,7,5,7,7,0,13
12287,3,2,3,0,0,0,3,3,2,1,1,2,13
12288,3,4,1,0,0,0,1,1,5,1,4,2,8
12289,1,3,2,1,0,0,4,5,6,3,2,2,15
12290,1,2,3,0,0,0,1,3,0,4,1,1,-1
12291,1,2,2,0,0,0,0,6,2,6,2,0,15
12292,2,1,2,0,0,0,4,3,2,3,6,0,12
12293,2,1,3,0,0,0,4,1,4,2,0,3,14
12294,3,2,1,0,0,1,3,1,3,2,6,1,3
12295,1,1,4,0,0,0,1,2,2,4,3,2,15
12296,4,1,1,0,0,1,2,3,4,3,2,0,8
12297,1,2,2,0,0,0,2,1,2,6,0,5,13
12298,1,4,4,0,0,0,3,3,2,4,1,1,-1
12299,1,1,3,0,1,0,6,7,4,3,2,4,15
12300,2,2,2,0,0,0,3,0,1,5,2,5,13
12301,4,2,1,0,0,0,0,3,0,3,0,6,9
12302,3,2,3,0,0,0,0,1,2,1,2,2,12
12303,1,2,3,1,0,0,6,4,5,5,1,1,-1
12304,1,2,4,0,0,0,0,1,0,4,0,3,14
12305,1,1,2,1,0,0,0,3,6,1,6,2,11
12306,1,3,1,0,0,1,4,3,1,7,5,4,10
12307,2,3,2,0,0,0,4,4,5,0,1,4,12
12308,2,2,3,0,0,0,0,5,0,3,0,2,14
12309,1,2,2,0,0,0,4,5,3,6,1,1,-1
12310,2,2,2,0,0,0,0,4,5,4,5,0,14
12311,4,1,1,0,0,0,1,4,4,1,3,3,10
12312,1,3,1,0,0,0,4,5,1,5,5,0,14
12313,1,2,2,1,0,0,3,1,6,5,3,4,15
12314,3,1,3,0,1,0,2,2,3,1,5,3,13
12315,1,2,2,0,0,0,1,6,2,5,1,1,-1
12316,3,2,1,0,0,0,4,3,5,4,1,1,-1
12317,1,4,1,1,0,0,4,4,7,5,3,1,15
12318,2,1,2,0,0,0,4,2,2,5,2,3,13
12319,1,2,1,0,0,0,2,3,3,7,5,4,12
12320,2,2,1,0,0,0,1,5,2,1,3,6,6
12321,4,1,3,0,0,0,3,3,2,1,1,4,11
12322,2,2,2,0,0,0,2,5,2,1,0,4,12
12323,1,2,1,0,0,0,0,5,2,7,2,2,13
12324,1,1,2,1,1,0,7,7,2,1,5,6,14
12325,3,3,3,0,0,0,1,0,0,3,1,3,11
12326,1,3,3,0,0,0,3,2,3,5,0,3,14
12327,3,2,3,0,0,0,2,1,2,0,0,1,-1
12328,1,1,1,0,0,0,5,1,4,0,1,1,-1
12329,2,1,1,0,0,0,0,1,6,1,6,2,13
12330,3,4,1,0,0,1,1,2,4,2,3,4,6
12331,3,3,1,0,0,0,2,2,3,2,1,4,7
12332,2,2,1,0,0,0,4,5,1,6,5,1,9
12333,1,3,1,0,0,1,0,5,2,0,2,5,2
12334,1,2,3,0,0,0,5,1,4,5,1,4,15
12335,1,1,3,0,0,0,5,5,0,4,5,1,14
12336,3,3,1,0,0,0,2,3,2,5,0,2,11
12337,2,1,1,0,0,0,2,1,3,5,1,6,6
12338,1,1,1,0,0,0,1,6,1,5,0,1,-1
12339,1,4,2,0,0,0,1,4,1,5,2,1,13
12340,3,2,1,0,0,0,1,1,2,2,3,1,4
12341,1,3,2,0,0,0,4,2,0,5,4,3,13
12342,1,2,2,0,0,0,4,6,4,4,0,2,15
12343,2,4,2,0,0,0,2,3,5,4,3,1,12
12344,3,1,2,0,0,0,1,2,4,3,5,5,12
12345,2,2,1,0,0,0,3,0,2,6,5,6,13
12346,1,3,2,1,0,0,3,5,3,1,0,4,15
12347,4,4,1,0,0,0,0,1,4,1,4,2,8
12348,2,2,1,0,0,0,2,2,4,2,6,0,11
12349,1,1,3,0,0,0,1,0,2,5,3,5,15
12350,3,1,1,0,0,0,1,2,2,5,3,7,10
12351,1,3,2,0,0,0,3,3,4,2,1,1,-1
12352,2,1,3,0,0,0,4,1,3,4,1,5,13
12353,3,1,2,0,0,0,5,1,3,1,2,2,9
12354,3,2,1,0,0,0,2,1,4,2,6,1,11
12355,1,1,1,1,0,0,4,0,7,4,3,4,14
12356,2,3,3,0,0,0,3,4,0,4,3,0,14
12357,1,1,2,0,0,0,5,7,5,6,0,1,-1
12358,2,1,3,0,1,0,3,6,2,3,5,3,14
12359,2,2,2,0,0,0,2,5,1,5,3,0,14
12360,2,3,2,0,0,0,2,3,3,0,1,3,8
12361,2,1,4,0,0,0,6,4,3,3,3,1,15
12362,1,1,2,0,1,0,4,7,3,3,1,4,14
12363,1,4,1,0,0,0,2,3,5,7,3,4,13
12364,1,2,1,0,0,1,2,6,4,7,6,1,10
12365,1,2,1,0,0,0,2,1,3,6,1,5,8
12366,1,3,3,0,0,0,1,5,3,3,2,2,15
12367,3,1,1,0,1,1,4,5,3,2,7,7,5
12368,1,2,1,0,0,0,2,1,4,6,2,5,11
12369,1,2,1,0,0,0,1,3,5,2,6,1,8
12370,2,2,1,0,0,1,4,2,2,6,6,4,9
12371,1,1,1,0,0,0,4,7,3,0,1,7,12
12372,1,1,1,0,0,0,2,7,5,6,3,1,12
12373,1,3,1,0,0,0,1,4,4,6,5,2,13
12374,1,1,3,0,0,0,5,5,0,2,5,3,14
12375,4,1,1,0,1,0,3,3,2,3,1,0,-1
12376,3,3,1,0,0,0,1,3,4,2,3,5,8
12377,2,3,3,0,0,0,3,1,3,2,0,1,-1
12378,2,2,2,0,0,0,4,2,0,5,4,3,13
12379,1,1,3,0,0,0,5,0,4,4,1,4,15
12380,2,1,2,0,1,0,2,6,4,5,6,1,13
12381,2,2,3,0,0,0,5,0,4,3,1,3,14
12382,2,1,3,0,0,0,4,3,2,1,2,2,12
12383,2,2,1,0,0,0,2,0,1,6,3,6,13
12384,4,3,2,0,0,0,1,2,3,2,4,0,12
12385,2,3,1,0,0,0,1,1,3,1,4,2,6
12386,4,3,1,0,0,0,1,2,3,3,2,5,8
12387,4,1,1,0,0,0,4,2,1,3,5,1,5
12388,1,2,3,0,0,0,2,6,4,2,2,4,15
12389,1,1,4,0,0,0,5,1,1,4,4,3,14
12390,1,2,4,0,0,0,0,4,3,4,3,0,14
12391,2,3,2,0,0,0,4,4,5,4,1,0,-1
12392,2,2,1,0,0,1,3,5,4,6,1,1,-1
12393,2,3,1,0,0,1,2,1,6,6,4,5,13
12394,1,2,4,0,0,0,0,2,2,4,2,2,15
12395,2,1,3,0,1,0,1,6,3,1,4,5,14
12396,2,3,1,0,0,0,1,2,3,3,2,1,8
12397,3,3,2,0,0,0,1,3,3,2,2,1,11
12398,1,2,3,0,0,0,3,2,0,5,3,3,14
12399,1,3,3,0,0,0,1,2,3,2,2,0,14
12400,1,2,1,0,0,0,1,1,0,7,1,6,11
12401,1,1,2,0,0,0,3,6,2,3,1,3,14
12402,3,1,1,0,0,0,3,2,1,2,4,4,8
12403,1,2,3,0,0,0,1,1,3,5,2,4,15
12404,3,2,1,0,0,0,1,4,5,1,4,3,12
12405,2,3,3,0,0,0,4,1,4,2,0,1,-1
12406,2,1,1,0,0,0,1,1,4,1,3,0,9
12407,1,3,4,1,0,0,5,4,3,3,2,1,15
12408,2,1,3,0,0,0,2,1,3,4,1,5,12
12409,1,1,1,0,0,1,1,0,2,7,1,7,7
12410,1,4,4,1,0,0,4,3,3,3,1,0,-1
12411,1,1,1,1,0,0,5,7,7,1,2,6,12
12412,1,2,1,1,0,0,3,6,4,0,1,6,13
12413,1,2,2,0,0,0,1,6,1,3,2,3,12
12414,1,2,1,0,0,0,1,1,4,0,5,1,5
12415,1,3,1,0,0,0,1,2,2,3,3,1,12
12416,3,1,2,0,0,0,3,2,2,1,5,3,8
12417,1,3,1,0,0,0,3,5,0,7,3,2,13
12418,1,1,3,0,0,0,4,4,2,2,2,2,13
12419,4,1,1,0,0,0,1,3,1,3,2,0,9
12420,1,1,2,0,1,0,4,7,1,6,5,1,14
12421,2,1,4,0,0,0,3,1,0,3,3,4,14
12422,1,3,1,0,0,0,4,3,5,7,1,4,11
12423,1,4,2,0,0,0,1,4,1,6,0,2,14
12424,1,2,3,0,0,0,4,1,1,2,3,1,15
12425,1,1,2,0,0,0,4,7,4,3,0,4,14
12426,1,1,3,0,0,0,6,1,4,4,2,3,15
12427,1,2,1,0,0,0,4,5,5,5,1,0,-1
12428,1,1,1,0,0,0,1,7,3,2,2,5,11
12429,1,1,1,0,0,0,6,2,1,6,7,4,11
12430,1,1,1,0,0,0,3,5,2,7,1,2,13
12431,3,1,1,0,0,0,0,5,1,2,1,7,10
12432,1,2,3,1,0,0,6,3,5,3,1,0,-1
12433,1,2,1,0,0,0,5,2,1,3,6,1,13
12434,3,2,1,0,0,0,2,1,2,2,0,1,-1
12435,2,3,1,0,0,0,1,1,3,4,4,3,11
12436,1,1,1,0,0,0,3,5,3,6,0,1,-1
12437,2,3,3,0,0,0,1,2,2,1,1,1,-1
12438,1,2,3,0,0,0,3,6,3,4,0,2,15
12439,3,1,1,0,1,1,5,5,5,2,0,7,10
12440,1,2,4,0,0,0,1,6,2,3,1,3,15
12441,4,1,1,0,0,0,4,3,4,1,0,4,10
12442,3,1,1,0,0,0,3,1,4,2,7,1,11
12443,3,1,2,0,1,0,2,5,4,2,6,3,12
12444,1,3,4,0,0,0,0,5,1,3,1,2,15
12445,3,1,1,0,0,0,4,1,1,5,5,4,11
12446,1,2,2,1,0,0,1,3,5,1,4,2,12
12447,1,2,3,0,0,0,1,6,1,5,0,1,-1
12448,4,2,3,0,0,0,3,3,2,1,1,4,10
12449,2,3,2,0,0,0,0,4,4,3,4,1,14
12450,2,3,2,0,0,0,2,1,3,0,1,1,-1
12451,3,3,2,0,0,0,2,3,2,1,4,4,6
12452,1,3,1,0,0,0,1,3,6,5,5,2,14
12453,3,3,3,0,0,0,2,0,3,2,1,2,12
12454,2,1,3,0,0,0,4,6,1,4,3,2,14
12455,1,2,1,0,0,0,3,2,3,1,6,1,4
12456,1,1,3,1,0,0,7,5,5,4,2,1,16
12457,3,1,2,0,0,0,1,2,4,0,5,2,12
12458,1,1,3,0,0,0,1,3,4,4,5,1,14
12459,2,1,2,0,0,0,1,3,5,1,6,2,12
12460,2,1,2,0,0,0,2,6,2,0,4,6,5
12461,2,1,4,0,1,0,4,1,1,3,3,4,13
12462,4,2,2,0,0,0,0,3,0,2,0,5,8
12463,2,1,1,0,0,0,4,2,0,6,4,4,12
12464,1,1,2,0,0,0,2,7,1,6,1,1,-1
12465,3,1,2,0,0,0,4,2,4,2,0,4,12
12466,3,2,3,0,0,0,3,1,2,3,1,2,12
12467,1,3,1,0,0,0,0,2,3,4,3,2,12
12468,3,1,1,0,0,0,3,5,0,2,3,7,2
12469,1,1,2,1,0,0,6,0,5,1,1,1,-1
12470,1,3,2,0,0,0,3,3,2,1,1,2,12
12471,1,2,2,0,0,0,1,6,0,2,1,4,10
12472,4,3,1,0,0,0,1,2,4,2,3,4,8
12473,2,2,2,0,0,0,3,5,2,5,1,0,-1
12474,2,1,1,0,0,1,2,6,4,1,2,7,7
12475,1,1,3,0,0,0,1,0,0,4,1,4,15
12476,1,2,4,0,0,0,1,5,1,4,2,1,15
12477,2,3,1,0,0,1,4,3,6,1,2,4,11
12478,2,1,2,0,0,0,3,4,3,0,6,4,8
12479,3,4,1,0,0,1,1,1,4,5,3,4,9
12480,1,3,2,0,0,0,0,2,3,6,3,4,13
12481,2,1,1,0,0,1,6,3,6,6,0,3,13
12482,1,3,2,0,0,0,1,2,4,3,3,1,14
12483,3,2,1,0,0,1,1,1,4,5,3,6,9
12484,1,1,1,0,0,0,3,0,4,6,1,6,8
12485,1,3,1,0,0,0,2,2,6,6,4,4,14
12486,1,1,4,1,0,0,3,7,4,3,1,4,15
12487,2,3,3,0,0,0,0,1,2,1,2,0,13
12488,1,1,2,0,0,0,0,7,1,4,1,3,10
12489,2,1,2,0,0,0,5,0,1,2,6,2,12
12490,2,3,2,0,0,0,1,1,5,5,4,4,14
12491,1,2,2,0,0,0,2,6,3,6,1,0,-1
12492,1,1,1,0,0,0,1,0,1,7,2,7,14
12493,1,2,1,0,0,1,4,2,2,0,6,2,2
12494,2,3,3,0,0,0,2,1,1,2,3,1,13
12495,3,1,1,0,0,0,5,3,0,2,5,5,2
12496,1,1,1,0,0,0,2,4,5,3,7,1,10
12497,2,1,1,0,0,0,3,2,2,1,1,3,5
12498,2,2,1,0,0,0,2,5,3,2,1,3,7
12499,1,1,2,1,0,0,7,2,3,1,4,1,10
12500,3,2,1,0,0,0,1,1,3,3,2,4,9
12501,3,4,1,0,0,0,1,1,1,5,0,4,10
12502,3,1,2,0,0,0,0,5,3,1,3,6,8
12503,3,1,1,0,0,1,4,3,4,5,0,2,11
12504,1,1,1,0,0,0,5,3,1,7,4,4,14
12505,1,3,3,0,0,0,3,2,4,2,1,0,-1
12506,1,4,2,0,0,0,2,4,4,3,2,1,14
12507,1,1,3,0,0,0,1,7,2,3,1,4,13
12508,2,2,4,0,0,0,0,5,1,2,1,3,13
12509,2,1,3,0,0,0,5,0,3,4,2,4,13
12510,2,1,2,0,0,0,2,1,4,1,6,0,12
12511,3,1,1,0,0,0,3,1,1,2,4,1,4
12512,1,2,1,1,0,0,4,6,5,0,1,6,14
12513,3,1,1,0,0,0,3,5,3,2,0,7,8
12514,1,4,2,0,0,0,1,4,0,6,1,2,13
12515,4,1,1,0,0,0,4,0,4,3,0,3,10
12516,1,1,1,0,1,0,2,0,2,2,0,2,14
12517,3,2,2,0,0,0,2,2,2,1,0,1,-1
12518,1,3,1,1,0,0,4,5,2,0,2,5,15
12519,1,1,2,1,0,0,7,3,5,1,2,2,12
12520,1,1,1,0,1,0,5,0,5,4,0,4,12
12521,2,2,4,0,0,0,1,4,2,2,3,2,14
12522,1,2,3,1,0,0,1,2,4,2,3,0,16
12523,1,1,4,1,0,0,7,3,3,3,4,0,15
12524,1,3,1,1,0,0,2,4,7,6,5,2,14
12525,4,1,3,0,0,0,2,4,2,1,4,3,11
12526,3,2,1,0,0,0,2,1,3,1,1,0,-1
12527,2,1,4,0,0,0,6,1,3,2,3,1,15
12528,1,3,2,0,0,0,3,2,3,6,0,4,14
12529,3,1,3,0,0,0,1,5,1,2,0,3,12
12530,3,3,2,0,0,0,1,1,3,2,4,1,11
12531,3,1,3,0,0,0,5,4,3,3,2,1,13
12532,2,3,1,0,0,1,3,1,5,6,2,5,11
12533,1,1,3,1,0,0,1,0,5,2,4,2,15
12534,2,1,3,0,0,0,6,0,4,3,2,3,14
12535,3,1,2,0,0,0,4,1,3,0,1,1,-1
12536,3,1,2,0,0,0,4,1,2,4,2,3,12
12537,4,2,1,0,0,1,2,2,4,4,6,6,9
12538,1,1,1,0,1,0,5,7,2,6,7,1,13
12539,3,2,2,0,0,0,3,2,2,1,1,3,10
12540,1,2,2,0,0,0,1,1,4,6,5,5,14
12541,1,3,4,0,0,0,4,2,3,3,1,1,-1
12542,4,2,1,0,0,0,1,2,3,3,4,1,4
12543,3,2,2,0,0,0,4,1,4,3,0,4,12
12544,2,2,2,0,0,0,4,0,2,5,2,5,13
12545,2,1,1,0,0,0,2,1,0,6,2,7,13
12546,4,2,3,0,0,0,0,2,2,0,2,2,11
12547,1,1,2,0,1,0,4,7,3,6,1,1,-1
12548,1,3,2,0,0,0,0,5,3,5,3,0,15
12549,1,2,1,0,0,0,0,3,1,5,1,2,8
12550,1,2,3,0,0,0,3,1,2,4,1,3,15
12551,3,1,1,0,0,1,1,2,4,5,3,7,9
12552,3,1,1,0,0,0,4,2,3,5,1,3,10
12553,1,2,1,1,0,0,6,4,6,0,0,4,14
12554,1,2,1,0,0,0,2,4,4,3,6,1,10
12555,4,2,1,0,0,0,1,3,1,3,2,6,8
12556,1,2,1,0,0,0,5,6,1,7,4,1,10
12557,2,2,1,0,0,0,2,5,4,4,6,1,12
12558,1,2,3,1,0,0,6,6,3,2,3,4,16
12559,3,3,1,0,0,0,1,2,2,5,1,3,7
12560,3,2,2,0,0,0,1,1,3,1,2,2,11
12561,2,1,2,0,1,0,5,1,4,0,1,1,-1
12562,3,1,1,0,0,0,3,2,4,2,1,4,6
12563,1,3,1,0,0,0,1,5,1,4,2,1,11
12564,3,1,4,0,0,0,2,5,2,1,0,4,12
12565,3,1,2,0,0,0,2,5,4,1,2,4,12
12566,4,2,2,0,0,0,3,3,3,1,0,4,10
12567,1,2,1,1,0,0,6,4,7,6,1,2,11
12568,2,3,2,0,0,0,1,1,3,1,4,0,12
12569,1,2,1,0,0,0,1,6,5,2,4,4,12
12570,1,1,4,0,0,0,2,6,1,4,3,2,14
12571,1,1,1,0,0,0,3,4,4,6,7,2,13
12572,3,2,1,0,0,0,2,1,3,5,1,6,9
12573,3,3,2,0,0,0,3,3,4,0,1,3,11
12574,1,1,1,0,0,0,4,2,3,3,7,1,13
12575,1,1,2,0,0,0,6,3,0,6,6,3,14
12576,4,1,2,0,0,0,3,0,1,2,4,2,8
12577,1,3,3,0,0,0,1,2,1,3,0,1,-1
12578,3,3,1,0,0,1,2,1,4,5,2,4,9
12579,4,1,2,0,1,0,3,4,1,2,4,6,10
12580,1,3,1,0,0,0,2,4,3,1,5,3,8
12581,2,1,1,0,0,0,4,4,4,1,0,3,12
12582,3,2,2,0,0,0,2,1,1,4,1,5,12
12583,3,3,1,0,0,0,2,2,4,3,2,1,8
12584,2,2,1,0,0,0,3,1,3,1,0,2,6
12585,4,2,1,0,0,0,0,2,4,1,4,1,9
12586,2,1,2,0,0,0,2,1,1,5,1,4,11
12587,3,1,1,0,0,0,1,2,0,5,1,7,10
12588,2,1,1,0,0,0,4,5,3,4,7,1,12
12589,1,3,2,1,0,0,5,5,5,1,0,4,16
12590,2,1,1,0,0,0,5,3,2,2,7,1,7
12591,2,2,1,0,0,1,2,3,3,1,1,4,3
12592,2,1,1,0,0,0,2,6,4,2,6,4,11
12593,3,2,4,0,0,0,2,4,0,2,2,2,13
12594,2,1,1,0,0,0,2,6,1,6,1,0,-1
12595,1,1,2,0,1,0,3,7,3,1,6,6,10
12596,4,2,1,0,0,0,2,1,1,3,3,2,9
12597,2,2,3,0,0,0,1,0,3,1,4,1,14
12598,4,1,1,0,0,0,3,4,3,3,0,7,8
12599,1,1,1,1,0,0,7,4,5,0,2,4,13
12600,1,2,1,0,0,0,0,5,6,2,6,3,13
12601,1,2,1,0,0,0,2,6,3,6,1,0,-1
12602,2,1,3,0,0,0,2,1,3,2,5,1,13
12603,2,4,4,0,0,0,1,3,2,3,1,0,-1
12604,1,1,2,0,1,0,6,7,0,5,6,2,13
12605,2,2,2,0,0,0,1,0,4,3,5,3,13
12606,1,3,1,0,0,0,4,2,6,4,2,2,13
12607,3,1,2,0,0,0,5,1,2,1,3,2,9
12608,1,2,2,0,0,0,2,5,1,6,1,1,-1
12609,2,1,1,0,0,0,2,6,4,3,2,3,10
12610,3,2,3,0,0,0,1,4,3,1,4,3,13
12611,1,1,4,1,0,0,7,2,4,3,3,1,16
12612,3,2,3,0,0,0,2,2,2,2,4,0,11
12613,3,1,3,0,0,0,3,1,1,3,4,2,12
12614,1,1,2,1,0,0,5,0,4,1,1,1,-1
12615,1,3,1,0,0,0,3,2,3,0,0,2,8
12616,1,2,2,0,0,0,3,1,2,2,5,1,13
12617,1,3,1,0,0,0,1,5,3,4,2,1,11
12618,2,3,3,0,0,0,1,2,2,3,3,1,13
12619,1,1,4,0,0,0,2,2,2,3,4,1,14
12620,1,1,3,0,0,0,2,3,3,3,5,0,14
12621,1,1,3,0,0,0,4,0,3,5,1,5,15
12622,1,3,2,0,0,0,0,2,2,6,2,4,14
12623,1,1,3,0,0,0,6,1,2,5,4,4,15
12624,1,2,2,0,0,0,2,6,2,6,4,0,15
12625,3,3,2,0,0,0,0,3,0,4,0,1,-1
12626,2,2,1,0,0,0,4,5,6,3,2,2,12
12627,2,1,1,0,0,0,6,5,6,4,0,1,-1
12628,3,2,2,0,0,0,3,1,2,1,1,2,8
12629,2,3,2,0,0,0,2,1,3,5,1,4,12
12630,2,2,1,0,0,0,4,5,6,0,2,5,11
12631,3,4,2,0,0,0,0,2,1,4,1,2,9
12632,2,1,2,0,0,0,3,5,0,5,3,0,13
12633,1,2,2,0,0,0,0,1,4,3,4,2,14
12634,4,2,2,0,0,0,3,1,3,2,0,3,10
12635,1,1,1,0,0,0,3,0,5,0,2,0,12
12636,1,4,2,0,0,0,1,4,2,1,3,3,11
12637,1,3,1,0,0,0,1,3,1,6,2,3,9
12638,1,1,2,1,1,0,0,7,6,4,6,3,15
12639,2,2,1,0,0,1,1,5,3,6,4,1,9
12640,1,1,3,0,0,0,4,2,1,4,5,2,14
12641,3,1,2,0,0,0,5,3,4,2,1,1,-1
12642,2,2,1,0,0,0,4,2,2,1,2,3,9
12643,1,1,2,0,0,0,4,7,0,3,4,4,14
12644,3,1,2,0,0,0,2,0,4,1,6,1,12
12645,2,1,1,0,0,0,1,2,6,4,7,2,13
12646,1,3,1,0,0,0,2,2,4,6,2,4,11
12647,1,2,2,0,0,0,5,2,4,1,1,1,-1
12648,1,3,3,0,0,0,1,2,0,5,1,3,14
